time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1762765741999490800,6456.623490722656,61.91412207297981,1.2873174986412304,180.0,41.89821475298301,14.324121920391915,273.4962016832179,14.245954589702764,7.31973673277279,12.474058690011477,0.0107632592819243
1762765760999678700,6475.623678710937,61.88816896080971,1.2573121320474308,180.0,41.89822007239849,14.298168808221815,273.49621402843957,14.245954589525466,7.367513609154187,12.474073095930777,0.0137408103336542
1762765772999787800,6487.623787841797,61.86966161057353,1.2939706556768733,180.0,41.89822506731612,14.27966145798564,273.4962243483622,14.24595458970277,7.465912683239621,12.474084775383488,0.0350224062074974
1762765787999922700,6502.623922607422,62.26135072577745,0.8782986771298276,180.0,41.8982349885999,14.671350573189557,273.4962086899393,14.24595459057527,7.706722847872806,12.47405546271441,0.0
1762765798000011500,6512.62401147461,61.97780632507056,1.3253093555332522,180.0,41.89823045812835,14.38780617248267,273.4962016173648,14.24595458684115,6.825117458194932,12.474048191840572,0.0914607969534375
1762765814000151800,6528.624151855469,61.954032491892576,1.2489782988593734,180.0,41.898225593675214,14.364032339304686,273.49620157525,14.245954590455373,7.170059365460606,12.474051352716288,0.0058099946573634
1762765817000178700,6531.6241787109375,62.0045524565503,1.212414857291696,180.0,41.89822489187353,14.41455230396241,273.4961995441065,14.24595459057527,7.242404938429718,12.474048867678084,0.0
1762765826000257500,6540.624257568359,61.97876019682735,1.1911082737192764,180.0,41.89822008837766,14.38876004423946,273.4961896355284,14.24595457977765,7.43888241296494,12.47403765883489,0.1656203178091833
1762765836000346600,6550.624346679688,61.75168988574296,1.254122318524081,180.0,41.898221853428446,14.161689733155072,273.4961967994914,14.245954586988509,7.299849996992696,12.474046894154084,0.0874912667443359
1762765846999544300,6561.623544433593,61.659580442123115,1.3119882723283798,180.0,41.89821908047657,14.069580289535224,273.4961908405112,14.245954569640965,6.87755960301152,12.474040076463206,0.264207982640279
1762765866999556000,6581.623556152344,61.944022541865706,1.2448321837429823,180.0,41.898224617351666,14.354022389277816,273.496220953675,14.24595459057527,7.357425584163393,12.474080143225802,0.0
1762765881999699200,6596.62369921875,62.776987058110535,1.273685362446789,180.0,41.89823615833829,15.186986905522645,273.49621176664164,14.2459545898804,7.140911050722406,12.474059156301346,0.0183878975691243
1762765893999808800,6608.6238088378905,61.49480225611478,0.9025113756383092,54.09481923223524,41.89833427830381,13.90480210352689,355.1680908203125,14.245954660515451,7.847062290902071,12.474038960620984,1.3385135618527615
1762765903999899400,6618.623899414062,61.9246531734243,0.9934761138150286,69.41517303547032,41.89845505783428,14.334653020836411,355.1680908203125,14.245954591578483,8.618472647211155,12.474008168230828,1.1593660359226674
1762765913999988500,6628.623988525391,62.20057218149304,1.3666707272743228,-1.0,41.89844065832271,14.610572028905151,355.1680908203125,14.245954601849066,9.49029097596694,12.473979027862216,0.1757113614249641
1762765924000077300,6638.624077392578,62.94517548568547,0.7765864450189766,42.42103213284233,41.89848611507604,15.355175333097575,355.66204833984375,14.245954723256087,8.289902067869749,12.473890589197644,1.4799155378478988
1762765934000164900,6648.624164794922,62.61764118913561,0.8065817867844285,50.83969557649993,41.898619711913724,15.02764103654772,355.66204833984375,14.245954736001757,7.9737453028522145,12.473876511185807,1.2853726419452651
1762765944000254200,6658.624254150391,63.08500389568508,0.8546756546586065,56.31025299897976,41.89872501600983,15.495003743097186,355.66204833984375,14.24595463685556,6.662136099748124,12.473904123112062,1.1917930612102976
1762765954000342300,6668.624342285157,62.05448894109577,1.0243474223776006,51.834969782415286,41.89884302409343,14.46448878850788,355.66204833984375,14.245954629969658,5.552874883987548,12.473895484405404,1.5949282655827632
1762765964000430000,6678.6244301757815,62.266993042081594,1.0867294207159353,80.72684573620802,41.89895189390207,14.676992889493704,356.1224365234375,14.24595468675077,6.141582813070359,12.473828841420332,1.0849745213491624
1762765973999422000,6688.623421875,61.71302994620055,0.8097187071602167,71.3923090629552,41.8990707253388,14.12302979361266,355.9873046875,14.245954645846858,5.956998982804194,12.473806519585692,0.911842557534768
1762765983999498800,6698.623498779297,62.16152832377702,1.0341026168764946,119.16484682161594,41.89917536054919,14.57152817118913,354.9180908203125,14.245954638075098,6.5708826848540935,12.473798452345006,0.6961165490337953
1762765993999602400,6708.623602539063,62.024721638299525,1.0652438088896998,106.57226005946958,41.89927324831832,14.434721485711634,354.9180908203125,14.245954622705067,5.573544473479035,12.47378864065048,0.8058053423706715
1762766003999701500,6718.623701416016,61.66590786445886,1.0071288784326713,74.07525947828293,41.89937945324679,14.075907711870968,358.14263916015625,14.245954632411918,6.210675201908997,12.473797550514986,1.07620688642657
1762766013999796500,6728.623796386719,62.84898245334625,0.9221468789621674,45.73863434315522,41.899388401600646,15.258982300758362,90.0,14.245954525493891,8.420071611752125,12.473994050695383,1.3967857302883415
1762766023999889400,6738.623889404297,62.08553806040436,1.0733965025710257,63.015241556613454,41.89952088145273,14.49553790781647,6.080322265625,14.245954601330292,6.287023896191679,12.473946241703928,1.3769330534423572
1762766033999980500,6748.62398046875,62.15098942723125,0.8321114508719109,72.18564773251863,41.89962639017413,14.560989274643362,0.913665771484375,14.245954574223513,4.755753659257366,12.473957358425348,0.9315454712764014
1762766044000071400,6758.624071533203,61.66423822566867,1.0950038498068695,64.85454501825186,41.89975130523045,14.074238073080778,357.7305908203125,14.245954566784151,3.562280494948075,12.47395317291527,1.3618936509330888
1762766054000161500,6768.624161621094,62.11756641510874,0.9369181883488742,61.959949070074515,41.89987545478443,14.52756626252085,355.93377685546875,14.245954594155156,4.768473825865497,12.47394187562448,1.2249248771703904
1762766064000252200,6778.624252197265,61.797810587100685,0.8718588358925666,73.5706104674345,41.89999054945094,14.207810434512794,355.93377685546875,14.245954579608863,5.262066905710455,12.473930923947805,0.9442649921662488
1762766074000342300,6788.624342285157,62.66521300282329,1.3742428419682051,-1.0,41.90006798654045,15.075212850235404,355.93377685546875,14.245954590301594,7.689158177087208,12.473923555512997,0.0932595072020482
1762766084000432400,6798.624432373047,62.018249350599945,0.9443530890477694,60.57908765107303,41.90019090032735,14.428249198012054,355.25146484375,14.245954555220154,6.904440038743146,12.473910454126909,1.254025592377359
1762766094000522500,6808.624522460937,61.80517973471433,1.0023268284397888,97.50595709823314,41.900305550158144,14.21517958212644,355.5340576171875,14.245954600571263,5.469653340251247,12.473898087287878,0.797291688850672
1762766104000152800,6818.6241528320315,62.15805962868035,0.9986589606354708,63.15213557685689,41.90043143679656,14.568059476092458,355.5340576171875,14.24595460395834,6.802699159909471,12.473884926687951,1.2749732342729696
1762766114000084700,6828.6240847167965,62.47259080968797,1.3997323857272714,105.82699230967464,41.90050404995776,14.88259065710008,83.94564819335938,14.24595459029642,3.0,12.473980642065904,1.05654095036472
1762766124000073000,6838.624072998047,62.203021451830864,1.205810475601954,76.2853462586838,41.900526700814886,14.613021299242972,90.0,14.245954573720056,3.0,12.474136875882897,1.278572393594144
1762766135000109600,6849.624109619141,61.97400655224919,1.27558841448884,146.82115182887986,41.90050467999333,14.384006399661304,352.47637939453125,14.245954576670773,4.0777770761098155,12.47415511709476,0.6985300877481054
1762766157000246000,6871.62424609375,62.072477504611015,1.1148098011238754,-1.0,41.900519031320506,14.482477352023125,352.47637939453125,14.24595459057527,4.86541785311248,12.474130973901191,0.0
1762766182000434000,6896.624433837891,62.04917208570987,2.048937335372659,-1.0,41.90050743767479,14.45917193312198,352.47637939453125,14.24595458712488,3.90303559130228,12.474129075091792,0.1469304728649369
1762766192000512000,6906.62451196289,62.04734513629228,0.9476473705277788,79.34682461658669,41.900512585752786,14.457344983704388,85.75982666015625,14.245954572901598,4.230230795299852,12.474333414651122,0.9631917890510816
1762766202000590300,6916.624590332031,61.57504172343761,0.8294647785100827,54.290666954454,41.90051497901401,13.985041570849717,87.28005981445312,14.245954571106797,4.313477847810327,12.474492175081824,1.220208633223777
1762766212000669200,6926.624669189453,62.039473867975175,0.8135658126767877,84.57119578297238,41.90052827467312,14.449473715387285,90.0,14.245954572898617,4.667924267837582,12.474629898184338,0.7757441406071226
1762766222000748000,6936.624748046875,62.04347015917301,0.9543719459375198,125.50070280284908,41.900554637530114,14.45347000658512,357.1058654785156,14.245954581878486,7.153141258244573,12.474799929675546,0.6071513906225756
1762766232000355800,6946.624355957031,63.150268483906984,0.8640864392494063,46.308434591283955,41.90066831917587,15.560268331319094,4.743476867675781,14.245954715982226,7.466626245188304,12.47481179045072,1.508487615435488
1762766242000242000,6956.624241943359,62.69925359636545,0.7154163877254087,75.57454167814825,41.90078294402873,15.10925344377756,4.743476867675781,14.245954609481402,5.326534587061133,12.474817288781018,0.7591634864432235
1762766252000207600,6966.624207519531,61.46167518850416,1.2120012963137945,123.03119884438824,41.90088301252223,13.871675035916269,4.743476867675781,14.24595459855626,4.084460322797256,12.474829791317884,0.7640130935691406
1762766262000222200,6976.624222167969,61.84553365595639,1.3204396590857608,168.2036141661885,41.90098072453845,14.255533503368495,5.871398448944092,14.2459545884279,3.258801184230528,12.474849442463052,0.6266577180520859
1762766272000259300,6986.624259277343,62.16791212838143,1.0118295352326945,102.82830428678452,41.90108895640295,14.57791197579354,5.871398448944092,14.245954613689138,6.218574547076329,12.474879085457054,0.7758483768542481
1762766282000309500,6996.624309570312,61.68213724438101,1.5096768211458986,-1.0,41.90119868062301,14.09213709179312,7.04262638092041,14.245954595180482,5.753882468402476,12.474872555313093,0.3048215971179037
1762766292000367000,7006.6243671875,61.28613220062107,0.9447094447666968,72.45391187146825,41.90133280091179,13.696132048033178,7.04262638092041,14.24595461656472,6.351514253090985,12.474894733566629,1.0552219074682394
1762766302000428800,7016.6244287109375,61.44821348506957,1.1321296967075585,82.47819331251516,41.901473874462475,13.858213332481682,6.89650297164917,14.245954613608632,5.449614561430417,12.474917998391293,1.1059083151020486
1762766312000489700,7026.624489746094,61.115613768808544,0.7178776854222328,67.71288467786786,41.90158059945296,13.525613616220651,6.89650297164917,14.245954618420122,7.177716969771167,12.47493527676384,0.8332053048278878
1762766322000555500,7036.624555419922,62.42791460920125,1.024621824939731,92.07242969946088,41.90168962645215,14.837914456613362,5.719071388244629,14.245954598664454,7.826534182757256,12.474982122026285,0.7584991050751793
1762766332000617500,7046.62461743164,60.74642630573362,1.009447191122078,56.20159055334159,41.90181630007775,13.15642615314573,4.281660079956055,14.24595460260995,5.092241986317875,12.47506056216201,1.4505534853334587
1762766342000683300,7056.62468334961,61.22850236669183,0.9767151052000506,101.04166739190792,41.90191447458,13.638502214103935,65.32606506347656,14.245954550719777,6.855945819682887,12.475093197012026,0.7728021926277892
1762766352000670500,7066.624670410156,61.012744123116136,1.078522240426161,65.9812721082133,41.9019500763009,13.422743970528243,59.15787506103515,14.245954512225424,5.881930973121726,12.475258772814652,1.3202404824539755
1762766362000506400,7076.624506347656,61.32270047720522,1.0006491586779005,67.31743568232753,41.90200223939845,13.732700324617326,59.15787506103515,14.2459545502216,4.449309286462407,12.475378610103771,1.1492737615533013
1762766372000360400,7086.624360351562,61.376585660502315,0.8566729151039916,59.522538904769974,41.90206573627853,13.786585507914424,58.15468215942383,14.24595458796575,5.803243429992653,12.475503073032092,1.1649563015518976
1762766382000304000,7096.624304199218,61.31098976638168,0.9655584689089746,72.3497021148316,41.9021546191719,13.72098961379379,58.15468215942383,14.245954591660464,5.696392611507593,12.475588860009454,1.0810794325287536
1762766392000296700,7106.624296630859,61.17126491479576,0.9968523411037026,69.95281275712695,41.90223884290608,13.581264762207866,56.747440338134766,14.24595458854894,4.990101843284812,12.475712375296116,1.1536717090132866
